title,url
南市安定區公所辦地震防災演練 提醒居安思危,https://www.chinatimes.com/realtimenews/20211005005144-260421
美9月服務業PMI勝預期 美股早盤漲400點 科技股反彈,https://www.chinatimes.com/realtimenews/20211005005123-260410
戴琪提中美「再掛鉤」 陸學者：軟話硬說,https://www.chinatimes.com/realtimenews/20211005005118-260410
LEXUS電動車UX 300e 優惠名額再加碼,https://www.chinatimes.com/realtimenews/20211005005114-260410
力拚疫苗接種率 澳洲總理：2022前不歡迎國際旅客,https://www.chinatimes.com/realtimenews/20211005005119-260408
郵局紙本五倍券 預約第二天達81.77萬份,https://www.chinatimes.com/realtimenews/20211005005115-260410
響應振興加碼 中華三菱推購車優惠,https://www.chinatimes.com/realtimenews/20211005005116-260410
裕融前三季 賺贏去年全年,https://www.chinatimes.com/realtimenews/20211005005117-260410
台中11期「龍寶愛臻邸」熱銷 開工動土,https://www.chinatimes.com/realtimenews/20211005005025-260410
評級機構齊降花樣年評級 惠譽降至限制性違約,https://www.chinatimes.com/realtimenews/20211005005024-260410
鏈結台美扣件及電動車產業 深掘新商機,https://www.chinatimes.com/realtimenews/20211005004991-260410
Fed研議發行數位貨幣 最快本周公布評估報告,https://www.chinatimes.com/realtimenews/20211005004992-260410
Fed官員去年金融交易活動 監管機構要查,https://www.chinatimes.com/realtimenews/20211005004994-260410
美國8月貿易赤字 升至733億美元創高,https://www.chinatimes.com/realtimenews/20211005004993-260410
金馬58入圍》龍劭華遺作角逐金馬 女兒陳璇：希望他看得到,https://www.chinatimes.com/realtimenews/20211005005004-260404
金馬58遺珠》吳慷仁爭帝差一點女友喊「最棒」 許瑋甯、張鈞甯影后最大遺珠,https://www.chinatimes.com/realtimenews/20211005005008-260404
用文化顧身體 新北市立圖書館淡水分館10月推出創齡五感藝術體驗,https://www.chinatimes.com/realtimenews/20211005005033-260421
金馬58入圍》龍劭華遺作角逐金馬 女兒陳璇：希望他看得到,https://www.chinatimes.com/realtimenews/20211005005004-260404
金馬58遺珠》吳慷仁爭帝差一點女友喊「最棒」 許瑋甯、張鈞甯影后最大遺珠,https://www.chinatimes.com/realtimenews/20211005005008-260404
用文化顧身體 新北市立圖書館淡水分館10月推出創齡五感藝術體驗,https://www.chinatimes.com/realtimenews/20211005005033-260421
美軍機庫滅火系統故障 消防泡沫淋壞4架直升機,https://www.chinatimes.com/realtimenews/20211005005041-260417
港大：香港第四季GDP增速升至6.4％,https://www.chinatimes.com/realtimenews/20211005005053-260410
林口騎士擦撞釀衝突 警火速到場制止從嚴依法送辦,https://www.chinatimes.com/realtimenews/20211005005042-260402
韓佩穎爆辦公室飆罵記者片流出 甜姐兒難得6截圖動怒反擊,https://www.chinatimes.com/realtimenews/20211005005038-260404
民進黨開Podcast頻道 聊國際事務,https://www.chinatimes.com/realtimenews/20211005005027-260407
國慶光雕展啟動 向文化前輩丶防疫與運動英雄致敬,https://www.chinatimes.com/realtimenews/20211005005018-260407
公督盟指陳柏惟有7項提案 國民黨：勿玩弄話術謊造政績,https://www.chinatimes.com/realtimenews/20211005005013-260407
金馬58入圍》吳鎮宇《濁水漂流》演活露宿者 與邱澤、張震爭影帝,https://www.chinatimes.com/realtimenews/20211005004988-260404
遭控撞趴女學生肇逃 客運司機火大曝關鍵影片：妳命很大,https://www.chinatimes.com/realtimenews/20211005004968-260402
這支籤詩暗示陳柏惟下場？ 龍介仙開釋：靠民進黨會更糟,https://www.chinatimes.com/realtimenews/20211005004935-260407
傳承爸爸「環保」理念 枋寮百年漁網老店發想漁村特色包,https://www.chinatimes.com/realtimenews/20211005004950-260421
好天氣快沒了 明起恐雙颱接力 雨彈連炸6天,https://www.chinatimes.com/realtimenews/20211005004945-260405
金馬58入圍》港片《濁水漂流》突圍 12項入圍成最大贏家,https://www.chinatimes.com/realtimenews/20211005004976-260404
高市同意6家KTV業者復業 哏圖勸「不要turn口罩」,https://www.chinatimes.com/realtimenews/20211005004971-260405
新北多間運動中心苦嘆撐不下去 體育處：取消課程間隔1小時,https://www.chinatimes.com/realtimenews/20211005004960-260405
杜特蒂女兒薩拉勁敵 小馬可仕宣布參選菲律賓總統,https://www.chinatimes.com/realtimenews/20211005004946-260408
OPPO A55 台灣10／8上市,https://www.chinatimes.com/realtimenews/20211005004947-260410
美國商機日邁入10年 台美商機佈局新三大主題,https://www.chinatimes.com/realtimenews/20211005004921-260410
金馬58入圍》新科視后鍾欣凌再入圍金馬女配 陳庭妮捏臉會痛喊：是不是有電鍋了,https://www.chinatimes.com/realtimenews/20211005004909-260404
傷心廚師夜坐湖心亭跟烏龜說心事 暖警5字讓他淚崩,https://www.chinatimes.com/realtimenews/20211005004911-260402
五倍券將到手 四大超商加碼優惠出爐,https://www.chinatimes.com/realtimenews/20211005004896-260405
陳柏惟挺「大麻合法化」影片曝光 統神：他該去驗一下？,https://www.chinatimes.com/realtimenews/20211005004875-260407
中職》林子崴復出獅隊牛棚添利多 但有1課題要先過,https://www.chinatimes.com/realtimenews/20211005004904-260403
兩岸業務皆豐收 裕融前3季賺贏去年,https://www.chinatimes.com/realtimenews/20211005004893-260410
好食券剩1.7萬份！ 6日起可上網查好食店家,https://www.chinatimes.com/realtimenews/20211005004887-260405
華南銀、中華民國退休基金協會 舉辦「好命退休系列」講座,https://www.chinatimes.com/realtimenews/20211005004845-260410
美國商機日十周年開幕 聚焦美基礎建設商機,https://www.chinatimes.com/realtimenews/20211005004847-260410
社會9點檔》女老師遭行刑式槍決 恐怖情人殺2任女友竟逃死,https://www.chinatimes.com/realtimenews/20211005000004-260402
野生謝忻深V健身狂哀號 一蹲下事業線全都露,https://www.chinatimes.com/realtimenews/20211005002808-260404
寶成越南廠 10／6起有條件分階段復工,https://www.chinatimes.com/realtimenews/20211005004849-260410
精明運用五倍券省最大 盤點百貨周年慶搭配五倍券優惠做好血拼準備,https://www.chinatimes.com/realtimenews/20211005004855-260405
獸醫系學生遭房東問什麼狗好養？他秒切換語言「認主人」,https://www.chinatimes.com/realtimenews/20211005004836-260402
Selina被浪漫包圍等待戀愛 遇小7歲鮮肉深夜暢聊,https://www.chinatimes.com/realtimenews/20211005004850-260404
她曝男友現鈔滿滿、月給4萬零用 網見「人品鑑定器」秒勸分手,https://www.chinatimes.com/realtimenews/20211005004826-260405
金馬58入圍》賈靜雯聽到名字頭皮發麻 與林嘉欣雙母女檔搶影后,https://www.chinatimes.com/realtimenews/20211005004872-260404
「夜宿」重新開放 屏東海生館加碼推出「一夜一年」優惠專案,https://www.chinatimes.com/realtimenews/20211005004837-260405
金馬58入圍》艾怡良雙獎入圍金馬獎見 方郁婷能演林嘉欣女兒很幸福,https://www.chinatimes.com/realtimenews/20211005004815-260404
